Store_id;SKU_id;Date;Promo;Demand;Regular_Price;Promo_Price
7;1;06.03.2016;;270.0;141.21;
7;1;07.03.2016;;226.0;141.21;
7;1;08.03.2016;1.0;264.0;141.21;132.92
7;1;09.03.2016;1.0;267.0;141.21;132.92
7;1;10.03.2016;1.0;496.0;141.21;132.92
7;1;11.03.2016;1.0;449.0;141.21;132.92
7;1;12.03.2016;1.0;474.0;141.21;132.92
7;1;13.03.2016;1.0;346.0;141.21;132.92
7;1;14.03.2016;1.0;481.0;141.21;132.92
7;1;15.03.2016;1.0;650.0;141.21;130.21
7;1;16.03.2016;1.0;713.0;141.21;130.21
7;1;17.03.2016;1.0;1012.0;141.21;130.21
7;1;18.03.2016;1.0;644.0;141.21;130.21
7;1;19.03.2016;1.0;732.0;141.21;130.21
7;1;20.03.2016;;210.0;141.21;
7;1;21.03.2016;;176.0;141.21;
7;1;22.03.2016;;154.0;141.21;
7;1;23.03.2016;;145.0;141.21;
7;1;24.03.2016;;160.0;141.21;
7;1;25.03.2016;;286.0;141.21;
7;1;26.03.2016;;145.0;141.21;
7;1;27.03.2016;;113.0;141.21;
7;1;28.03.2016;;94.0;141.21;
7;1;29.03.2016;;129.0;141.21;
7;1;30.03.2016;;132.0;141.21;
7;1;31.03.2016;;85.0;141.21;
7;1;01.04.2016;;201.0;141.21;
7;1;02.04.2016;;97.0;141.21;
7;1;03.04.2016;;145.0;141.21;
7;1;04.04.2016;;129.0;141.21;
7;1;05.04.2016;;132.0;141.21;
7;1;06.04.2016;;151.0;141.21;
7;1;07.04.2016;;91.0;141.21;
7;1;08.04.2016;;119.0;141.21;
7;1;09.04.2016;;63.0;141.21;
7;1;10.04.2016;;167.0;141.21;
7;1;11.04.2016;;264.0;141.21;
7;1;12.04.2016;;154.0;141.21;
7;1;13.04.2016;;113.0;141.21;
7;1;14.04.2016;;204.0;135.78;
7;1;15.04.2016;;320.0;135.78;
7;1;16.04.2016;;305.0;135.78;
7;1;17.04.2016;;185.0;135.78;
7;1;18.04.2016;;179.0;135.78;
7;1;19.04.2016;1.0;421.0;135.78;122.32
7;1;20.04.2016;1.0;1166.0;135.78;122.32
7;1;21.04.2016;1.0;594.0;135.78;122.32
7;1;22.04.2016;1.0;845.0;135.78;122.32
7;1;23.04.2016;1.0;716.0;135.78;122.32
7;1;24.04.2016;1.0;503.0;135.78;122.32
7;1;25.04.2016;1.0;594.0;135.78;122.32
7;1;26.04.2016;;204.0;135.78;
7;1;27.04.2016;;160.0;135.78;
7;1;28.04.2016;;154.0;135.78;
7;1;29.04.2016;;220.0;131.16;
7;1;30.04.2016;;207.0;131.16;
7;1;01.05.2016;;195.0;131.16;
7;1;02.05.2016;;66.0;131.16;
7;1;03.05.2016;;88.0;131.16;
7;1;04.05.2016;;101.0;131.16;
7;1;05.05.2016;;188.0;131.16;
7;1;06.05.2016;;192.0;131.16;
7;1;07.05.2016;;261.0;131.16;
7;1;08.05.2016;;138.0;131.16;
7;1;09.05.2016;;145.0;131.16;
7;1;10.05.2016;;220.0;131.16;
7;1;11.05.2016;;198.0;131.16;
7;1;12.05.2016;;145.0;131.16;
7;1;13.05.2016;;245.0;128.98;
7;1;14.05.2016;;210.0;128.98;
7;1;15.05.2016;;641.0;128.98;
7;1;16.05.2016;;239.0;128.98;
7;1;17.05.2016;1.0;468.0;128.98;119.6
7;1;18.05.2016;1.0;748.0;128.98;119.6
7;1;19.05.2016;1.0;738.0;128.98;119.6
7;1;20.05.2016;1.0;1021.0;128.98;119.6
7;1;21.05.2016;1.0;471.0;128.98;119.6
7;1;22.05.2016;1.0;534.0;128.98;119.6
8;1;01.01.2015;;22.0;154.26;
8;1;02.01.2015;;60.0;154.26;
8;1;03.01.2015;;182.0;154.26;
8;1;04.01.2015;;145.0;154.26;
8;1;05.01.2015;;154.0;154.26;
8;1;06.01.2015;;151.0;154.26;
8;1;07.01.2015;;148.0;154.26;
8;1;08.01.2015;;226.0;154.26;
8;1;09.01.2015;;333.0;154.26;
8;1;10.01.2015;;154.0;154.26;
8;1;11.01.2015;;204.0;154.26;
8;1;12.01.2015;;264.0;154.26;
8;1;13.01.2015;;273.0;154.26;
8;1;14.01.2015;;371.0;154.26;
8;1;15.01.2015;;198.0;154.26;
8;1;16.01.2015;;188.0;168.13;
8;1;17.01.2015;;204.0;168.13;
8;1;18.01.2015;;188.0;168.13;
8;1;19.01.2015;;135.0;168.13;
8;1;20.01.2015;;119.0;168.13;
8;1;21.01.2015;;154.0;168.13;
8;1;22.01.2015;;129.0;168.13;
8;1;23.01.2015;;129.0;168.13;
8;1;24.01.2015;;104.0;168.13;
8;1;25.01.2015;;132.0;168.13;
8;1;26.01.2015;;141.0;168.13;
8;1;27.01.2015;;185.0;168.13;
8;1;28.01.2015;;116.0;168.13;
8;1;29.01.2015;;141.0;168.13;
8;1;30.01.2015;;88.0;168.13;
8;1;31.01.2015;;129.0;168.13;
8;1;01.02.2015;;79.0;168.13;
8;1;02.02.2015;;110.0;168.13;
8;1;03.02.2015;;104.0;168.13;
8;1;04.02.2015;;66.0;168.13;
8;1;05.02.2015;;446.0;143.93;
8;1;06.02.2015;;591.0;143.93;
8;1;07.02.2015;;459.0;143.93;
8;1;08.02.2015;;295.0;143.93;
8;1;09.02.2015;;547.0;143.93;
8;1;10.02.2015;;553.0;143.93;
8;1;11.02.2015;;481.0;143.93;
8;1;12.02.2015;;537.0;143.93;
8;1;13.02.2015;;638.0;143.93;
8;1;14.02.2015;;522.0;143.93;
8;1;15.02.2015;;572.0;143.93;
8;1;16.02.2015;;741.0;143.93;
8;1;17.02.2015;1.0;823.0;143.93;143.8
8;1;18.02.2015;1.0;619.0;143.93;135.64
8;1;19.02.2015;1.0;1404.0;143.93;135.64
8;1;20.02.2015;1.0;1756.0;143.93;135.64
8;1;21.02.2015;1.0;1392.0;143.93;135.64
8;1;22.02.2015;1.0;716.0;143.93;135.64
8;1;23.02.2015;1.0;578.0;143.93;135.64
8;1;24.02.2015;;289.0;143.93;
8;1;25.02.2015;;349.0;143.93;
8;1;26.02.2015;;302.0;143.93;
8;1;27.02.2015;;317.0;143.93;
8;1;28.02.2015;;550.0;143.93;
8;1;01.03.2015;;462.0;143.93;
8;1;02.03.2015;;478.0;143.93;
8;1;03.03.2015;1.0;465.0;143.93;138.36
8;1;04.03.2015;1.0;393.0;143.93;135.64
8;1;05.03.2015;1.0;679.0;143.93;135.64
8;1;06.03.2015;1.0;509.0;143.93;135.64
8;1;07.03.2015;1.0;1166.0;143.93;135.64
8;1;08.03.2015;1.0;597.0;143.93;135.64
8;1;09.03.2015;;223.0;143.93;
8;1;10.03.2015;;286.0;143.93;
8;1;11.03.2015;;402.0;143.93;
8;1;12.03.2015;;317.0;143.93;
8;1;13.03.2015;;408.0;143.93;
8;1;14.03.2015;;270.0;143.93;
8;1;15.03.2015;;302.0;143.93;
8;1;16.03.2015;;358.0;143.93;
8;1;17.03.2015;1.0;2353.0;143.93;127.49
8;1;18.03.2015;1.0;2416.0;143.93;127.49
8;1;19.03.2015;1.0;2463.0;143.93;127.49
8;1;20.03.2015;1.0;1665.0;143.93;127.49
8;1;21.03.2015;1.0;1608.0;145.02;127.49
8;1;22.03.2015;1.0;374.0;145.02;127.49
8;1;23.03.2015;1.0;305.0;145.02;127.49
8;1;24.03.2015;;229.0;145.02;
8;1;25.03.2015;;198.0;145.02;
8;1;26.03.2015;;688.0;131.97;
8;1;27.03.2015;;789.0;131.97;
8;1;28.03.2015;;396.0;131.97;
8;1;29.03.2015;;198.0;131.97;
8;1;30.03.2015;;503.0;131.97;
8;1;31.03.2015;;543.0;131.97;
8;1;01.04.2015;;462.0;133.33;
8;1;02.04.2015;;408.0;133.33;
8;1;03.04.2015;;543.0;133.33;
8;1;04.04.2015;;456.0;133.33;
8;1;05.04.2015;;358.0;133.33;
8;1;06.04.2015;;254.0;133.33;
8;1;07.04.2015;1.0;2614.0;133.33;119.33
8;1;08.04.2015;1.0;2491.0;133.33;119.33
8;1;09.04.2015;1.0;1502.0;133.33;119.33
8;1;10.04.2015;1.0;1433.0;133.33;119.33
8;1;11.04.2015;1.0;1398.0;133.33;119.33
8;1;12.04.2015;1.0;1316.0;133.33;119.33
8;1;13.04.2015;1.0;280.0;133.33;119.33
8;1;14.04.2015;;346.0;130.34;
8;1;15.04.2015;;368.0;130.34;
8;1;16.04.2015;;364.0;130.34;
8;1;17.04.2015;;188.0;138.5;
8;1;18.04.2015;;229.0;138.5;
8;1;19.04.2015;;176.0;138.5;
8;1;20.04.2015;;170.0;138.5;
8;1;21.04.2015;;157.0;138.5;
8;1;22.04.2015;;248.0;128.98;
8;1;23.04.2015;;330.0;128.98;
8;1;24.04.2015;;352.0;128.98;
8;1;25.04.2015;;352.0;128.98;
8;1;26.04.2015;;327.0;128.98;
8;1;27.04.2015;;437.0;128.98;
8;1;28.04.2015;;358.0;128.98;
8;1;29.04.2015;;239.0;131.7;
8;1;30.04.2015;;317.0;131.7;
8;1;01.05.2015;;104.0;131.7;
8;1;02.05.2015;;154.0;131.7;
8;1;03.05.2015;;185.0;131.7;
8;1;04.05.2015;;220.0;131.7;
8;1;05.05.2015;;276.0;131.7;
8;1;06.05.2015;;242.0;131.7;
8;1;07.05.2015;;396.0;131.7;
8;1;08.05.2015;;214.0;131.7;
8;1;09.05.2015;;141.0;131.7;
8;1;10.05.2015;;188.0;131.7;
8;1;11.05.2015;;242.0;131.7;
8;1;12.05.2015;;248.0;131.7;
8;1;13.05.2015;;280.0;131.7;
8;1;14.05.2015;;270.0;131.7;
8;1;15.05.2015;;412.0;131.7;
8;1;16.05.2015;;405.0;131.7;
8;1;17.05.2015;;283.0;131.7;
8;1;18.05.2015;;396.0;131.7;
8;1;19.05.2015;1.0;1392.0;131.7;119.33
8;1;20.05.2015;1.0;1319.0;131.7;119.33
8;1;21.05.2015;1.0;1357.0;131.7;119.33
8;1;22.05.2015;1.0;980.0;131.7;119.33
8;1;23.05.2015;1.0;547.0;131.7;119.33
8;1;24.05.2015;1.0;754.0;131.7;119.33
8;1;25.05.2015;1.0;820.0;131.7;119.33
8;1;26.05.2015;;239.0;131.7;
8;1;27.05.2015;;163.0;129.25;
8;1;28.05.2015;;157.0;129.25;
8;1;29.05.2015;;273.0;129.25;
8;1;30.05.2015;;245.0;129.25;
8;1;31.05.2015;;182.0;129.25;
8;1;01.06.2015;;104.0;129.25;
8;1;02.06.2015;;170.0;128.98;
8;1;03.06.2015;;217.0;128.98;
8;1;04.06.2015;;270.0;128.98;
8;1;05.06.2015;;210.0;128.98;
8;1;06.06.2015;;226.0;128.98;
8;1;07.06.2015;;207.0;128.98;
8;1;08.06.2015;;248.0;128.98;
8;1;09.06.2015;1.0;707.0;128.98;119.33
8;1;10.06.2015;1.0;949.0;128.98;119.33
8;1;11.06.2015;1.0;996.0;128.98;119.33
8;1;12.06.2015;1.0;506.0;128.98;119.33
8;1;13.06.2015;1.0;729.0;128.98;119.33
8;1;14.06.2015;1.0;336.0;128.98;119.33
8;1;15.06.2015;1.0;584.0;128.98;119.33
8;1;16.06.2015;;261.0;128.98;
8;1;17.06.2015;;226.0;128.98;
8;1;18.06.2015;;195.0;128.98;
8;1;19.06.2015;;242.0;128.98;
8;1;20.06.2015;;239.0;128.98;
8;1;21.06.2015;;239.0;128.98;
8;1;22.06.2015;;440.0;128.98;
8;1;23.06.2015;;317.0;128.98;
8;1;24.06.2015;;396.0;128.98;
8;1;25.06.2015;;446.0;128.98;
8;1;26.06.2015;;484.0;128.98;
8;1;27.06.2015;;254.0;128.98;
8;1;28.06.2015;;522.0;128.98;
8;1;29.06.2015;;628.0;128.98;
8;1;30.06.2015;1.0;873.0;128.98;119.33
8;1;01.07.2015;1.0;641.0;128.98;119.33
8;1;02.07.2015;1.0;977.0;128.98;119.33
8;1;03.07.2015;1.0;833.0;128.98;119.33
8;1;04.07.2015;1.0;807.0;128.98;119.33
8;1;05.07.2015;1.0;342.0;128.98;119.33
8;1;06.07.2015;1.0;657.0;128.98;119.33
8;1;07.07.2015;;273.0;128.98;
8;1;08.07.2015;;264.0;128.98;
8;1;09.07.2015;;160.0;128.98;
8;1;10.07.2015;;295.0;128.98;
8;1;11.07.2015;;223.0;128.98;
8;1;12.07.2015;;399.0;128.98;
8;1;13.07.2015;;314.0;128.98;
8;1;14.07.2015;;232.0;128.98;
8;1;15.07.2015;;474.0;128.98;
8;1;16.07.2015;;427.0;128.98;
8;1;17.07.2015;;478.0;128.98;
8;1;18.07.2015;;437.0;128.98;
8;1;19.07.2015;;449.0;128.98;
8;1;20.07.2015;;631.0;128.98;
8;1;21.07.2015;;949.0;128.98;
8;1;22.07.2015;;600.0;128.98;
8;1;23.07.2015;;603.0;128.98;
8;1;24.07.2015;;383.0;128.98;
8;1;25.07.2015;;531.0;128.98;
8;1;26.07.2015;;729.0;128.98;
8;1;27.07.2015;;1015.0;128.98;
8;1;28.07.2015;1.0;1257.0;128.98;124.77
8;1;29.07.2015;1.0;1301.0;128.98;124.77
8;1;30.07.2015;1.0;1247.0;128.98;124.77
8;1;31.07.2015;1.0;1169.0;128.98;124.77
8;1;01.08.2015;1.0;839.0;128.98;124.77
8;1;02.08.2015;1.0;990.0;128.98;124.77
8;1;03.08.2015;1.0;1166.0;128.98;124.77
8;1;04.08.2015;;1115.0;128.98;
8;1;05.08.2015;;1049.0;128.98;
8;1;06.08.2015;;1169.0;128.98;
8;1;07.08.2015;;1065.0;128.98;
8;1;08.08.2015;;990.0;128.98;
8;1;09.08.2015;;776.0;128.98;
8;1;10.08.2015;;1495.0;128.98;
8;1;11.08.2015;;1294.0;128.98;
8;1;12.08.2015;;1335.0;128.98;
8;1;13.08.2015;;1005.0;128.98;
8;1;14.08.2015;;873.0;128.98;
8;1;15.08.2015;;569.0;128.98;
8;1;16.08.2015;;763.0;128.98;
8;1;17.08.2015;;1210.0;128.98;
8;1;18.08.2015;;1068.0;128.98;
8;1;19.08.2015;;974.0;128.98;
8;1;20.08.2015;;1153.0;128.98;
8;1;21.08.2015;;1433.0;128.98;
8;1;22.08.2015;;911.0;128.98;
8;1;23.08.2015;;977.0;128.98;
8;1;24.08.2015;;1404.0;128.98;
8;1;25.08.2015;;1646.0;128.98;
8;1;26.08.2015;;1527.0;128.98;
8;1;27.08.2015;;748.0;128.98;
8;1;28.08.2015;;1392.0;128.98;
8;1;29.08.2015;;920.0;128.98;
8;1;30.08.2015;;1140.0;128.98;
8;1;31.08.2015;;999.0;128.98;
8;1;01.09.2015;;889.0;128.98;
8;1;02.09.2015;;1304.0;128.98;
8;1;03.09.2015;;1455.0;128.98;
8;1;04.09.2015;;1122.0;128.98;
8;1;05.09.2015;;704.0;128.98;
8;1;06.09.2015;;767.0;128.98;
8;1;07.09.2015;;980.0;128.98;
8;1;08.09.2015;;1106.0;128.98;
8;1;09.09.2015;;1297.0;128.98;
8;1;10.09.2015;;952.0;128.98;
8;1;11.09.2015;;1565.0;128.98;
8;1;12.09.2015;;1122.0;128.98;
8;1;13.09.2015;;861.0;128.98;
8;1;14.09.2015;;1448.0;128.98;
8;1;15.09.2015;;1351.0;128.98;
8;1;16.09.2015;;1147.0;128.98;
8;1;17.09.2015;;1081.0;128.98;
8;1;18.09.2015;;1090.0;128.98;
8;1;19.09.2015;;789.0;128.98;
8;1;20.09.2015;;848.0;128.98;
8;1;21.09.2015;;1326.0;128.98;
8;1;22.09.2015;;1137.0;128.98;
8;1;23.09.2015;;1115.0;128.98;
8;1;24.09.2015;;999.0;128.98;
8;1;25.09.2015;;1156.0;128.98;
8;1;26.09.2015;;669.0;128.98;
8;1;27.09.2015;;1068.0;128.98;
8;1;28.09.2015;;1423.0;128.98;
8;1;29.09.2015;;1147.0;141.21;
8;1;30.09.2015;;855.0;141.21;
8;1;01.10.2015;;1348.0;141.21;
8;1;02.10.2015;;1172.0;141.21;
8;1;03.10.2015;;572.0;141.21;
8;1;04.10.2015;;1021.0;141.21;
8;1;05.10.2015;;352.0;141.21;
8;1;06.10.2015;1.0;961.0;141.21;132.92
8;1;07.10.2015;1.0;939.0;141.21;130.21
8;1;08.10.2015;1.0;889.0;141.11;130.21
8;1;09.10.2015;1.0;3468.0;141.21;130.21
8;1;10.10.2015;1.0;719.0;141.21;130.21
8;1;11.10.2015;1.0;239.0;141.21;130.21
8;1;12.10.2015;1.0;1084.0;141.21;130.21
8;1;13.10.2015;;873.0;141.21;
8;1;14.10.2015;;792.0;141.21;
8;1;15.10.2015;;723.0;142.57;
8;1;16.10.2015;;638.0;142.57;
8;1;17.10.2015;;264.0;142.57;
8;1;18.10.2015;;214.0;142.57;
8;1;19.10.2015;;204.0;142.57;
8;1;20.10.2015;;214.0;142.57;
8;1;21.10.2015;;644.0;130.34;
8;1;22.10.2015;;474.0;130.34;
8;1;23.10.2015;;434.0;130.34;
8;1;24.10.2015;;126.0;130.34;
8;1;25.10.2015;;471.0;130.34;
8;1;26.10.2015;;459.0;130.34;
8;1;27.10.2015;1.0;1461.0;130.34;122.32
8;1;28.10.2015;1.0;1901.0;130.34;122.32
8;1;29.10.2015;1.0;1059.0;130.34;122.32
8;1;30.10.2015;1.0;861.0;130.34;122.32
8;1;31.10.2015;1.0;719.0;130.34;122.32
8;1;01.11.2015;1.0;522.0;130.34;122.32
8;1;02.11.2015;1.0;679.0;130.34;122.32
8;1;03.11.2015;;295.0;130.34;
8;1;04.11.2015;;217.0;134.69;
8;1;05.11.2015;;217.0;134.69;
8;1;06.11.2015;;226.0;134.69;
8;1;07.11.2015;;223.0;134.69;
8;1;08.11.2015;;248.0;134.69;
8;1;09.11.2015;;160.0;134.69;
8;1;10.11.2015;;289.0;134.69;
8;1;11.11.2015;;298.0;130.34;
8;1;12.11.2015;;342.0;130.34;
8;1;13.11.2015;;377.0;130.34;
8;1;14.11.2015;;195.0;130.34;
8;1;15.11.2015;;258.0;130.34;
8;1;16.11.2015;;283.0;130.34;
8;1;17.11.2015;;349.0;130.34;
8;1;18.11.2015;;399.0;130.34;
8;1;19.11.2015;;324.0;130.34;
8;1;20.11.2015;;430.0;130.34;
8;1;21.11.2015;;449.0;130.34;
8;1;22.11.2015;;314.0;130.34;
8;1;23.11.2015;;528.0;130.34;
8;1;24.11.2015;1.0;3541.0;130.34;116.61
8;1;25.11.2015;1.0;3547.0;130.34;116.61
8;1;26.11.2015;1.0;1338.0;130.34;116.61
8;1;27.11.2015;1.0;2262.0;130.34;116.61
8;1;28.11.2015;1.0;2689.0;130.34;116.61
8;1;29.11.2015;1.0;2695.0;130.34;116.61
8;1;30.11.2015;1.0;2944.0;130.34;116.61
8;1;01.12.2015;;324.0;130.34;
8;1;02.12.2015;;220.0;130.34;
8;1;03.12.2015;;264.0;130.34;
8;1;04.12.2015;;217.0;130.34;
8;1;05.12.2015;1.0;1499.0;130.34;116.61
8;1;06.12.2015;1.0;1436.0;130.34;116.61
8;1;07.12.2015;1.0;1731.0;130.34;116.61
8;1;08.12.2015;;368.0;130.34;
8;1;09.12.2015;;167.0;130.34;
8;1;10.12.2015;;170.0;130.34;
8;1;11.12.2015;;217.0;130.34;
8;1;12.12.2015;;176.0;130.34;
8;1;13.12.2015;;91.0;130.34;
8;1;14.12.2015;;25.0;130.34;
8;1;15.12.2015;;157.0;130.34;
8;1;16.12.2015;;280.0;130.34;
8;1;17.12.2015;;330.0;130.34;
8;1;18.12.2015;;352.0;130.34;
8;1;19.12.2015;;270.0;130.34;
8;1;20.12.2015;;292.0;130.34;
8;1;21.12.2015;;324.0;130.34;
8;1;22.12.2015;;251.0;130.34;
8;1;23.12.2015;;371.0;130.34;
8;1;24.12.2015;;305.0;126.54;
8;1;25.12.2015;;456.0;126.54;
8;1;26.12.2015;;478.0;126.54;
8;1;27.12.2015;;418.0;126.54;
8;1;28.12.2015;;408.0;126.54;
8;1;29.12.2015;;415.0;126.54;
8;1;30.12.2015;;481.0;126.54;
8;1;31.12.2015;;320.0;126.54;
8;1;01.01.2016;;35.0;126.54;
8;1;02.01.2016;;229.0;126.54;
8;1;03.01.2016;;273.0;126.54;
8;1;04.01.2016;;333.0;126.54;
8;1;05.01.2016;;487.0;126.54;
8;1;06.01.2016;;371.0;126.54;
8;1;07.01.2016;;418.0;126.54;
8;1;08.01.2016;;452.0;126.54;
8;1;09.01.2016;;528.0;126.54;
8;1;10.01.2016;;336.0;126.54;
8;1;11.01.2016;;675.0;126.54;
8;1;12.01.2016;;597.0;126.54;
8;1;13.01.2016;;553.0;126.54;
8;1;14.01.2016;;493.0;126.54;
8;1;15.01.2016;;427.0;126.54;
8;1;16.01.2016;;609.0;126.54;
8;1;17.01.2016;;707.0;126.54;
8;1;18.01.2016;;528.0;126.54;
8;1;19.01.2016;;845.0;126.54;
8;1;20.01.2016;;506.0;126.54;
8;1;21.01.2016;;547.0;127.9;
8;1;22.01.2016;;481.0;127.9;
8;1;23.01.2016;;565.0;127.9;
8;1;24.01.2016;;534.0;127.9;
8;1;25.01.2016;;691.0;127.9;
8;1;26.01.2016;;653.0;127.9;
8;1;27.01.2016;;657.0;127.9;
8;1;28.01.2016;;842.0;127.9;
8;1;29.01.2016;;584.0;127.9;
8;1;30.01.2016;;587.0;127.9;
8;1;31.01.2016;;346.0;127.9;
8;1;01.02.2016;;402.0;130.34;
8;1;02.02.2016;;600.0;130.34;
8;1;03.02.2016;;543.0;130.34;
8;1;04.02.2016;;421.0;133.06;
8;1;05.02.2016;;452.0;133.06;
8;1;06.02.2016;;745.0;133.06;
8;1;07.02.2016;;330.0;141.76;
8;1;08.02.2016;;358.0;141.76;
8;1;09.02.2016;1.0;782.0;141.76;130.75
8;1;10.02.2016;1.0;1008.0;141.76;130.75
8;1;11.02.2016;1.0;933.0;141.76;130.75
8;1;12.02.2016;1.0;770.0;141.76;130.75
8;1;13.02.2016;1.0;550.0;141.76;130.75
8;1;14.02.2016;1.0;421.0;141.76;130.75
8;1;15.02.2016;1.0;653.0;141.76;130.75
8;1;16.02.2016;1.0;682.0;141.76;130.75
8;1;17.02.2016;1.0;657.0;141.76;130.75
8;1;18.02.2016;;317.0;141.76;
8;1;19.02.2016;;380.0;141.76;
8;1;20.02.2016;;179.0;141.76;
8;1;21.02.2016;;157.0;141.76;
8;1;22.02.2016;;217.0;141.76;
8;1;23.02.2016;;110.0;141.76;
8;1;24.02.2016;;179.0;141.76;
8;1;25.02.2016;;210.0;141.76;
8;1;26.02.2016;;264.0;141.76;
8;1;27.02.2016;;192.0;141.76;
8;1;28.02.2016;;248.0;141.76;
8;1;29.02.2016;;188.0;141.76;
8;1;01.03.2016;;292.0;141.76;
8;1;02.03.2016;;248.0;141.76;
8;1;03.03.2016;;251.0;141.76;
8;1;04.03.2016;;264.0;141.76;
8;1;05.03.2016;;374.0;141.21;
8;1;06.03.2016;;286.0;141.21;
8;1;07.03.2016;;465.0;141.21;
8;1;08.03.2016;1.0;512.0;141.21;132.92
8;1;09.03.2016;1.0;886.0;141.21;132.92
8;1;10.03.2016;1.0;647.0;141.21;132.92
8;1;11.03.2016;1.0;814.0;141.21;132.92
8;1;12.03.2016;1.0;663.0;141.21;132.92
8;1;13.03.2016;1.0;569.0;141.21;132.92
8;1;14.03.2016;1.0;694.0;141.21;132.92
8;1;15.03.2016;1.0;886.0;141.21;130.21
8;1;16.03.2016;1.0;1002.0;141.21;130.21
8;1;17.03.2016;1.0;908.0;141.21;130.21
8;1;18.03.2016;1.0;908.0;141.21;130.21
8;1;19.03.2016;1.0;616.0;141.21;130.21
8;1;20.03.2016;1.0;710.0;141.21;130.21
8;1;21.03.2016;;201.0;141.21;
8;1;22.03.2016;;386.0;141.21;
8;1;23.03.2016;;336.0;141.21;
8;1;24.03.2016;;198.0;141.21;
8;1;25.03.2016;;210.0;141.21;
8;1;26.03.2016;;210.0;141.21;
8;1;27.03.2016;;220.0;141.21;
8;1;28.03.2016;;167.0;141.21;
8;1;29.03.2016;;220.0;141.21;
8;1;30.03.2016;;160.0;141.21;
8;1;31.03.2016;;207.0;141.21;
8;1;01.04.2016;;198.0;141.21;
8;1;02.04.2016;;270.0;141.21;
8;1;03.04.2016;;157.0;141.21;
8;1;04.04.2016;;295.0;141.21;
8;1;05.04.2016;;182.0;141.21;
8;1;06.04.2016;;160.0;141.21;
8;1;07.04.2016;;267.0;141.21;
8;1;08.04.2016;;167.0;141.21;
8;1;09.04.2016;;242.0;141.21;
8;1;10.04.2016;;188.0;141.21;
8;1;11.04.2016;;204.0;141.21;
8;1;12.04.2016;;182.0;141.21;
8;1;13.04.2016;;185.0;141.21;
8;1;14.04.2016;;399.0;135.78;
8;1;15.04.2016;;352.0;135.78;
8;1;16.04.2016;;195.0;135.78;
8;1;17.04.2016;;210.0;135.78;
8;1;18.04.2016;;229.0;135.78;
8;1;19.04.2016;1.0;1612.0;135.78;122.32
8;1;20.04.2016;1.0;1448.0;135.78;122.32
8;1;21.04.2016;1.0;942.0;135.78;122.32
8;1;22.04.2016;1.0;1140.0;135.78;122.32
8;1;23.04.2016;1.0;826.0;135.78;122.32
8;1;24.04.2016;1.0;176.0;135.78;122.32
8;1;25.04.2016;1.0;873.0;135.78;122.32
8;1;26.04.2016;;273.0;135.78;
8;1;27.04.2016;;198.0;135.78;
8;1;28.04.2016;;349.0;135.78;
8;1;29.04.2016;;248.0;131.16;
8;1;30.04.2016;;289.0;131.16;
8;1;01.05.2016;;85.0;131.16;
8;1;02.05.2016;;82.0;131.16;
8;1;03.05.2016;;173.0;131.16;
8;1;04.05.2016;;229.0;131.16;
8;1;05.05.2016;;336.0;131.16;
8;1;06.05.2016;;342.0;131.16;
8;1;07.05.2016;;327.0;131.16;
8;1;08.05.2016;;232.0;131.16;
8;1;09.05.2016;;141.0;131.16;
8;1;10.05.2016;;320.0;131.16;
8;1;11.05.2016;;223.0;131.16;
8;1;12.05.2016;;305.0;131.16;
8;1;13.05.2016;;380.0;128.98;
8;1;14.05.2016;;198.0;128.98;
8;1;15.05.2016;;207.0;128.98;
8;1;16.05.2016;;386.0;128.98;
8;1;17.05.2016;1.0;1235.0;128.98;119.6
8;1;18.05.2016;1.0;1825.0;128.98;119.6
8;1;19.05.2016;1.0;1492.0;128.98;119.6
8;1;20.05.2016;1.0;1363.0;128.98;119.6
8;1;21.05.2016;1.0;936.0;128.98;119.6
8;1;22.05.2016;1.0;701.0;128.98;119.6
9;1;01.01.2015;;16.0;163.78;
9;1;02.01.2015;;63.0;163.78;
9;1;03.01.2015;;107.0;163.78;
9;1;04.01.2015;;113.0;163.78;
9;1;05.01.2015;;167.0;163.78;
9;1;06.01.2015;;141.0;163.78;
9;1;07.01.2015;;126.0;163.78;
9;1;08.01.2015;;157.0;163.78;
9;1;09.01.2015;;107.0;163.78;
9;1;10.01.2015;;226.0;163.78;
9;1;11.01.2015;;94.0;163.78;
9;1;12.01.2015;;129.0;163.78;
9;1;13.01.2015;;148.0;163.78;
9;1;14.01.2015;;72.0;168.4;
9;1;15.01.2015;;66.0;168.4;
9;1;16.01.2015;;110.0;168.4;
9;1;17.01.2015;;132.0;168.4;
9;1;18.01.2015;;94.0;168.4;
9;1;19.01.2015;;129.0;168.4;
9;1;20.01.2015;;126.0;168.4;
9;1;21.01.2015;;110.0;168.4;
9;1;22.01.2015;;141.0;168.4;
9;1;23.01.2015;;97.0;160.24;
9;1;24.01.2015;;210.0;160.24;
9;1;25.01.2015;;126.0;160.24;
9;1;26.01.2015;;126.0;160.24;
9;1;27.01.2015;;138.0;160.24;
9;1;28.01.2015;;254.0;146.92;
9;1;29.01.2015;;358.0;146.92;
9;1;30.01.2015;;182.0;146.92;
9;1;31.01.2015;;302.0;146.92;
9;1;01.02.2015;;229.0;146.92;
9;1;02.02.2015;;129.0;146.92;
9;1;03.02.2015;;251.0;146.92;
